CODE,PRODUCT_NAME,ATC_CODE,DOSAGE_FORM,PACK_SIZE,PACK_PRICE
721656001,DECA-DURABOLIN (SECTION 21),A14AB01,INJECTION,1,
721657001,CALC-MAG PLUS VIT D3,A12AX00,TABLET,100,28.18
721658001,NICOTINAMIDE,A11HA01,TABLET,1000,172.5
721659001,PYRIDOXINE,A11HA02,TABLET,1000,97.75
721660001,MULTIVITAMIN RED,A11AA03,TABLET,100,10.93
721660002,MULTIVITAMIN RED,A11AA03,TABLET,1000,109.25
721661001,FOLIK,B03BB01,TABLET,100,14.38
721663001,DNA MEAL,V06DB00,SACHET,8,
721664001,DNA MEAL,V06DB00,SACHET,8,
721665001,DNA MEAL,V06DB00,SACHET,8,
721666001,LOTEMAX,S01BA14,OPHTHALMIC DROPS,1,215.53
721667001,AURO-FLUCONAZOLE,J02AC01,CAPSULE,1,26.8
721668001,EMULSIFYING OINTMENT,D02AC00,OINTMENT,500,63.25
721669001,MULTIVITAMIN ORANGE,A11AA03,TABLET,100,10.93
721669002,MULTIVITAMIN ORANGE,A11AA03,TABLET,1000,109.25
721671001,MULTIVITAMIN,A11AA03,SYRUP,100,14.38
721672001,B-CO,A11EA00,SYRUP,100,14.38
721673001,ASCORBIC ACID,A11GA01,TABLET,100,
721674001,ASCORBIC ACID,A11GA01,TABLET,100,28.18
721675001,IMUNO FORTE,Z01AA05,CAPSULE,60,
721676001,ZITHROLIDE,J01FA10,FILM COATED TABLET,6,135.72
721677001,ZITHROLIDE,J01FA10,FILM COATED TABLET,3,135.72
721678001,TESAR,C09CA07,TABLET,30,145.62
721679001,TESAR,C09CA07,TABLET,30,159.88
721680001,TRAMAHEXAL CO,N02AJ13,TABLET,60,172.64
721681001,TRIAMIST 120 DOSE,R01AD11,NASAL SPRAY,1,221.82
721682001,CIPLA TEICOPLANIN,J01XA02,POWDER FOR INJ,1,215
721690001,FERROUS SULPHATE,B03AA07,TABLET,100,12.08
721690002,FERROUS SULPHATE,B03AA07,TABLET,1000,51.75
721692001,GLICLAZIDE UNICORN MR,A10BB09,SLOW RELEASE TABLET,60,52.2
721693001,DERMOBAN,D06AX09,OINTMENT,15,77.15
721694001,GNC TOTAL LEAN CLA,V06DX00,CAPSULE,90,274.69
721695001,GNC TOTAL LEAN SHAKE 25,V06AA00,POWDER,832,549.7
721696002,DISC GNC TOTAL LEAN SHAKE 25 C,V06AA00,POWDER,832,254.78
721699001,CALCIUM GLUCONATE,A12AA03,TABLET,1000,281.75
721701001,EPIKEPP,N03AX14,FILM COATED TABLET,60,119.4
721702001,EPIKEPP,N03AX14,FILM COATED TABLET,60,238.8
721703001,EPIKEPP,N03AX14,FILM COATED TABLET,60,358.2
721704001,DISC HIDRASEC INFANTS (NAMIBIA,A07XA00,SACHET,16,
721705001,DISC HIDRASEC CHILDREN (NAMIBI,A07XA00,SACHET,30,
721706001,DISC HIDRASEC (NAMIBIA),A07XA00,CAPSULE,20,
721709001,PLASMA RARE DONATION 280,B05AX02,INFUSION,1,5384.69
721710001,SPEC-QUETIAPINE,N05AH04,FILM COATED TABLET,90,861.65
721711002,CELCOX (NAMIBIA),M01AH01,CAPSULE,60,234.26
721712001,CELCOX (NAMIBIA),M01AH01,CAPSULE,30,234.26
721713001,LEVOGEX,R06AE09,TABLET,10,36.74
721713002,LEVOGEX,R06AE09,TABLET,30,110.23
721714001,ROSUVOR (NAMIBIA),C10AA07,TABLET,30,124.83
721715001,ROSUVOR (NAMIBIA),C10AA07,TABLET,30,124.55
721716001,ROSUVOR (NAMIBIA),C10AA07,TABLET,30,186.88
721717001,ROSUVOR (NAMIBIA),C10AA07,TABLET,30,186.88
721718001,DISC DIAMOX (SECTION 21),S01EC01,TABLET,100,1111.04
721719007,DURATEARS,S01XA20,EYE OINTMENT,1,118.45
721720001,RIZENE,J05AR06,FILM COATED TABLET,30,184
721721001,BONIVA,M05BA06,TABLET,1,328.98
721722001,DISC IVYTUS,R05CA12,SYRUP,100,
721723001,SALTPIPE,R01AX10,INHALER,1,78.66
721724001,DISC PIXVURI (SECTION 21,L01DB11,INFUSION,1,12750.75
721725001,CF SUNSCREEN,D02BA00,LOTION,20,
721726001,EPI-MAX BABY & JUNIOR,D02AC00,CREAM,100,43.17
721727001,DISC SULFADIAZIN HEYL (S,J01EC02,TABLET,100,1209.6
721728002,EPI-MAX ULTRA,D02AC00,OINTMENT,40,64.65
721729001,EPI-MAX BABY & JUNIOR,D02AC00,LOTION,450,73.4
721730001,DISC EFFORTIL (SECTION 21),C01CA01,TABLET,100,
721730002,EFFORTIL (SECTION 21),C01CA01,TABLET,50,471.5
721731001,DISC SYRSPEND SF ALKA,V03AX00,POWDER (GALENICAL),6.3,260.86
721732001,DISC SYRSPEND SF PH4,V03AX00,POWDER (GALENICAL),6.5,260.86
721732002,DISC SYRSPEND SF PH4,V03AX00,POWDER (GALENICAL),6,260.86
721733002,SYRSPEND SF PH4 CHERRY,V03AX00,LOCAL APPLICATION,500,345
721734001,DISC ARTAV,J01MA12,FILM COATED TABLET,5,59.17
721736001,DISC ARTAV,J01MA12,FILM COATED TABLET,5,86.37
721736002,DISC ARTAV,J01MA12,FILM COATED TABLET,10,172.75
721737001,DISC ARTAV,J01MA12,TABLET,5,162.49
721738001,EXEMESTANE ACTIVO,L02BG06,TABLET,30,1019.31
721739001,DISC  BIGUAMINE ANTISEPTIC,D08AX00,SOLUTION BREAKABLE,50,
721739002,DISC  BIGUAMINE ANTISEPTIC,D08AX00,SOLUTION BREAKABLE,100,
721739003,DISC  BIGUAMINE ANTISEPTIC,D08AX00,SOLUTION BREAKABLE,1000,
721740001,BIOTECH GABAPENTIN,N02BF01,CAPSULE,100,179.66
721741001,BIOTECH GABAPENTIN,N02BF01,CAPSULE,100,445.4
721742001,BIOTECH GABAPENTIN,N02BF01,CAPSULE,100,445.4
721744001,QUETIAPINE BIOTECH,N05AH04,TABLET,100,294.96
721745001,QUETIAPINE BIOTECH,N05AH04,TABLET,100,502.83
721745002,QUETIAPINE BIOTECH,N05AH04,TABLET,90,452.55
721746001,QUETIAPINE BIOTECH,N05AH04,TABLET,60,540.7
721747001,QUETIAPINE BIOTECH,N05AH04,TABLET,60,631.97
721748001,COFEX,R05CA10,SYRUP,100,
721749001,GLUCACHOL-22 INSTANT,V06DX00,POWDER,315,299.99
721750001,ZOXADON,N05AX08,TABLET,30,642.3
721751008,DUROBAC,J01EE01,TABLET,20,
721751009,DUROBAC,J01EE01,TABLET,1000,252.11
721752001,ZOXADON,N05AX08,TABLET,30,642.3
721754001,GLUCACHOL-22 INSTANT,V06DX00,POWDER,315,299.99
721755001,GLUCACHOL-22  INSTANT,V06DX00,POWDER,315,299.99
721756001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721757001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721758001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721759001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721760001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721761001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721762001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721763001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721764001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721765001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721767001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721768001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721769001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721770001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721771001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721772001,VITAMIN BCO,A11EA00,TABLET,30,
721772002,VITAMIN BCO,A11EA00,TABLET,60,
721773001,VITAMIN C,A11GA01,TABLET,30,
721773002,VITAMIN C,A11GA01,TABLET,60,
721773003,VITAMIN C,A11GA01,TABLET,90,
721773004,VITAMIN C,A11GA01,TABLET,120,
721774001,VITAMIN E,A11HA03,CAPSULE,30,
721774002,VITAMIN E,A11HA03,CAPSULE,60,
721775001,EVENING PRIMROSE OIL,V06DX00,CAPSULE,30,
721776001,MULTIVITAMIN COMPLETE A-Z,A11AA03,CAPSULE,30,
721776002,MULTIVITAMIN COMPLETE A-Z,A11AA03,CAPSULE,60,
721776003,MULTIVITAMIN COMPLETE A-Z,A11AA03,CAPSULE,120,179.33
721777001,EXOME TESTING SAMPLE COLLECT,Z59FA50,PROFESIONAL SERVICES,1,60.51
721778004,DUROBAC DS,J01EE01,TABLET,30,42.79
721779001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721780001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721781001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721782001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721783001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721784001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721785001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721786006,DUROMINE,A08AA01,CAPSULE,30,333.49
721787001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721788001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721789001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721790001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721791001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721792001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721793001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721794009,DUROMINE,A08AA01,CAPSULE,30,430.57
721795001,CATH BALLOON PASSEO 18 LUX,Z01AB03,DRUG ELUTING BALLOON,1,9481.18
721796001,GLOVES IN A BOTTLE,D09A000,LOTION,60,128.94
721796002,GLOVES IN A BOTTLE,D09A000,LOTION,240,235
721796003,DISC GLOVES IN A BOTTLE,D09A000,LOTION,1000,621
721796004,GLOVES IN A BOTTLE,D09A000,LOTION,1300,1279.72
721796005,GLOVES IN A BOTTLE,D09A000,LOTION,5000,5026.42
721799001,CRECHE GUARD BABY IMMUNE,A11AB00,SYRUP,100,107.53
721800001,RUBEXET,L01DB01,INJECTION,1,62.09
721801001,RUBEXET,L01DB01,INJECTION,1,310.44
721802001,RUBEXET,L01DB01,INJECTION,1,1733.45
721804001,DOXORUBICIN ACCORD,L01DB01,INJECTION,1,77.57
721805001,DOXORUBICIN ACCORD,L01DB01,INJECTION,1,387.84
721806001,LUNAR,L04AK01,TABLET,30,715.51
721807001,ROCREST,C10AA07,FILM COATED TABLET,30,179.6
721809001,ROCREST,C10AA07,FILM COATED TABLET,30,271.17
721810001,ROCREST,C10AA07,FILM COATED TABLET,30,329.85
721812001,OPTIRAY 350,V08AB07,PRE-FILLED SYRINGE,10,12505.23
721812002,OPTIRAY 350,V08AB07,PRE-FILLED SYRINGE,20,25010.46
721813001,DISC EAU THERMALE AVENE,D02BA00,LOTION,50,155.21
721814001,DISC EAU THERMALE AVENE,D02BA00,CREAM,50,155.21
721815001,EAU THERMALE AVENE MINERAL,D02AC00,CREAM,50,196.65
721817001,DISC EAU THERMALE AVENE AKERAT,D02AC00,CREAM,100,227.01
721818001,DISC EAU THERMALE AVENE AKERAT,D02AC00,CREAM,200,210.45
721819001,DISC EAU THERMALE EVENE TRIXER,D02AC00,OINTMENT,200,145.62
721820001,DISC EAU THERMALE AVENE,D02AC00,CREAM,40,127.21
721821001,DISC EAU THERMALE AVENE TOLERA,D02AC00,LOTION,200,217.35
721822001,DISC EAU THERMALE AVENE TOLERA,D02AC00,CREAM,50,254.61
721823001,DISC EAU THERMALE AVENE TRIXER,D02AC00,GELS ORAL SYSTEMIC,400,118.66
721825001,ZINFORO,J01DI02,POWDER FOR INJ,10,10295.24
721826001,DISC EAU THERMALE AVENE CLEANA,D11AX00,CREAM,50,134.84
721827001,IBUMAX COLD AND FLU,R01BA52,TABLET,12,29.31
721827002,IBUMAX COLD AND FLU,R01BA52,TABLET,24,58.67
721828001,CENTRUM ACTIVE,A11AA03,TABLET,30,168.02
721830001,PROSIT DETOXIFIER AND ANTI-OX,A06AB00,CAPSULE,30,66
721830002,PROSIT DETOXIFIER AND ANTI-OX,A06AB00,CAPSULE,60,100.05
721833001,DISC EAU THERMALE AVENE D-PIGM,D02AC00,CREAM,30,282.21
721834001,EAU THERMALE AVENE CLEANANCE,D11AX00,JEL TOPICAL EXTERNAL,200,75.21
721835001,DISC EAU THERMALE AVENE CLEANA,D11AX00,LOTION,40,143.82
721837001,EAU THERMALE AVENE CLEANANCE,D11AX00,CREAM,40,164.91
721838002,DISC BRUNEL LUBRICATING GEL,V07AY00,SACHET,12,47.05
721839001,BRUNEL LUBRICATING,V07AY00,JEL TOPICAL EXTERNAL,50,46.79
721842001,DISC SILDERM SCAR,D11AX00,GELS ORAL SYSTEMIC,6,114.53
721842002,DISC SILDERM SCAR,D11AX00,GELS ORAL SYSTEMIC,15,
721843001,DISC SILDERM SCAR GEL DU,D11AX00,GELS ORAL SYSTEMIC,15,320.85
721844001,DISC SILDERM SCAR,D11AX00,SPRAY,1,366.85
721844002,DISC SILDERM SCAR,D11AX00,SPRAY,1,
721845001,GNC GENTLESORB IRON,B03A000,CAPSULE,90,219.7
721846001,DISC EAU THERMALE AVENE ANTIRO,D02AC00,CREAM,30,169.98
721847001,DISC EAU THERMALE AVENE ANTIRO,D02AC00,CREAM,40,150.35
721849001,EAU THERMALE AVENE THERMAL,D02AC00,SPRAY,1,123.51
721850001,MAXIVATE MOISTURISING BLEMISH,D02AC00,CREAM,25,
721851001,MAXIVATE SKIN RECOVERY,D02AC00,CREAM,50,
721852001,DISC MAXIVATE FACIAL WASH,V07AX00,SOAP LIQUID WASH,100,
721853001,ARYDESE,R06AX27,TABLET,10,49.71
721853002,ARYDESE,R06AX27,TABLET,30,149.22
721857001,ROSTOR,C10AA07,TABLET,30,117.27
721858001,ROSTOR,C10AA07,TABLET,30,181.95
721860001,ROSTOR,C10AA07,TABLET,30,276.15
721861001,ROSTOR,C10AA07,TABLET,30,335.66
721862001,DISC ETOSP (SECTION 21),L01CB01,CAPSULE,20,2706.8
721863002,DISC ETOSP (SECTION 21),L01CB01,CAPSULE,10,2706.8
721864001,DISC FLORINEF (SECTION 2,H02AA02,TABLET,100,735
721865001,PERSPIREX HAND & FOOT,D02AX00,LOTION,100,133.54
721866001,HEALTHZONE AFRICAN GINGER,V03AX00,CAPSULE,60,
721867006,D-TUSSIN (DYLATUSSIN,R06AA52,SYRUP,100,
721867014,D-TUSSIN (DYLATUSSIN),R06AA52,SYRUP,200,
721868001,SISTER COLLINGS MULTIVITAMIN,A11AA03,CHEW TABLET,60,
721869001,D-GORAN,R01BA52,SYRUP,150,
721870001,DISC SONOVUE (SECTION 21,V04CX00,KIT,1,2839.38
721871001,SILDOJUB,G04BE03,FILM COATED TABLET,4,85.91
721871002,SILDOJUB,G04BE03,FILM COATED TABLET,12,257.83
721872001,THIAMINE,A11DA01,TABLET,100,112.7
721873002,BEXTRUM,A11BA01,TABLET,60,104.42
721873003,BEXTRUM,A11BA01,TABLET,90,
721873004,BEXTRUM,A11BA01,TABLET,30,75.67
721877001,GNC HERBAL PLUS GRAPE SEED,V03AX00,CAPSULE,100,461.69
721880001,GNC HERBAL PLUS STD ST JOHNS,V03AX00,CAPSULE,200,461.69
721885001,A VOGEL MULTIFORCE ALKALINE,A02AH00,POWDER,105,118.08
721885002,A VOGEL MULTIFORCE ALKALINE,A02AH00,POWDER,225,118.08
721886001,A VOGEL MULTIFORCE ALKALINE,A02AH00,POWDER,105,123.4
721886002,A VOGEL MULTIFORCE ALKALINE,A02AH00,POWDER,225,244.61
721887001,BCG (NAMIBIA) VIAL FREEZE,L03AX03,VACCINE,1,205.28
721888001,GNC ALPHA-LIPOIC ACID,V03AX00,TABLET,60,296.7
721889001,GNC HERBAL PLUS STD OLIVE LEAF,V03AX00,CAPSULE,100,406.7
721890001,GNC HERBAL PLUS WH CRANBERRY,V03AX00,CAPSULE,100,351.69
721892001,GNC HERBAL PLUS ENERGY FORMULA,A11AA03,CAPSULE,100,351.69
721893001,DISC GNC HERBAL PLUS GRAPE SEE,V03AX00,CAPSULE,100,193.91
721894001,GNC HERBAL PLUS STD BILBERRY,V03AX00,CAPSULE,100,516.7
721895001,GNC HERBAL PLUS STD GINKO BILO,N06DX02,CAPSULE,100,241.7
721896001,GNC HERBAL PLUS WHOLE HERB,N05CM09,TABLET,100,274.69
721897001,GNC HERBAL PLUS WH FENUGREEK,V03AX00,CAPSULE,100,252.69
721898001,DISC GNC HERBAL PLUS GUA,V03AX00,CAPSULE,100,141.73
721899001,GNC HERBAL PLUS STD MILK THIST,Z01AF03,CAPSULE,100,351.69
721902001,GLAUMIDE CO,S01ED51,OPHTHALMIC DROPS,1,227.71
721903001,DISC EAU THERMALE AVENE,D11AX00,LOTION,30,139.39
721904001,PREOP,V06DB00,SOLUTION UNBREAKABLE,1,53.91
721905001,NEOCATE JNR WITH PREBIOTICS,V06DE00,POWDER,400,583.56
721941001,GNC MAGNESIUM,A12CC00,TABLET,90,241.7
721942001,GNC ULTRA T/STRENGTH OMEGA,C10AX06,CAPSULE,60,483.69
721943001,GNC FISH OIL,C10AX06,CAPSULE,90,230.69
721944001,GNC VITAMIN D3,A11CC05,TABLET,100,98.82
721945001,GNC WOMENS EVENING PRIMROSE,V06DX00,CAPSULE,90,208.69
721946001,GNC T/STRENGTH OMEGA COMPLEX,V06DX00,CAPSULE,90,406.7
721947001,GNC TOTAL LEAN BURN,Z01AA05,TABLET,60,516.7
721949001,DISC GNC TOTAL LEAN CHITOSAN W,V03AX00,CAPSULE,120,146.95
721950001,GNC TOTAL LEAN THERMO CLA,V06DX00,CAPSULE,90,615.7
721951001,GNC TOTAL LEAN WATEREX,Z01AA05,CAPSULE,60,164.69
721953001,HEALTHZONE MULTI-VIT WITH LYCO,A11BA01,TABLET,30,
721954001,GELUSIL PLUS,A02BX13,SUSPENSION,200,141.29
721954002,DISC  GELUSIL PLUS,A02BX13,SUSPENSION,500,111.48
721954003,GELUSIL PLUS,A02BX13,SUSPENSION,300,175.23
721958001,SUPLASYN PRE-FILLED,M09AX01,PRE-FILLED SYRINGE,1,2234.82
721961001,HEALTHZONE COUGH AND COLD,R05X000,SYRUP,150,
721962001,DISC BOSENTAS (SECTION 2,C02KX01,TABLET,20,980
721963001,OCU-DROPS AUTOLOGOUS SERUM,S01XA20,OPHTHALMIC DROPS,30,
721965001,XIFAXAN,A07AA11,TABLET,56,5341.28
721966001,GNC NB FLAX SEED OIL,C10AX00,CAPSULE,90,164.69
721968001,CLOPIDOGREL 75 BIOTECH,B01AC04,TABLET,28,198.5
721969001,GNC TOTAL LEAN LIQUID L-CARNIT,A16AA01,LIQUID,473,230.69
721970001,DISC BOSENTAS (SECTION 2,C02KX01,TABLET,20,1600
721971001,GNC FOLIC ACID,B03BB01,TABLET,100,113
721973001,GNC B-COMPLEX 50,A11EA00,CAPSULE,100,285.68
721973002,GNC B-COMPLEX 50,A11EA00,CAPSULE,60,175.7
721974001,GNC WOMENS EVENING PRIMROSE,V06DX00,CAPSULE,90,406.7
721975001,FERRO FORTE,B03A000,TABLET,100,
721977001,GLAUOPT CO,S01ED51,OPHTHALMIC DROPS,1,233.6
721978001,XTANDI,L02BB04,CAPSULE,112,30061.02
721979001,SILDOJUB,G04BE03,FILM COATED TABLET,4,179.32
721979002,SILDOJUB,G04BE03,FILM COATED TABLET,12,538.11
721981001,F8 SOLVENT,Z58HA06,LOCAL APPLICATION,1000,1863
721982001,F8 FOAM BASE,Z58HA06,FOAM,1,1863
721983001,MINOXIDIL USP,D11AX01,POWDER (GALENICAL),3,27.95
721984001,ENBREL MYCLIC PEN,L04AB01,PRE-FILLED SYRINGE,4,4954.07
721985001,DEO-VOLENTE STD NUTRITION,V06DB00,POWDER,420,85.91
721986001,DEO-VOLENTE STD NUTRITION,V06DB00,POWDER,420,85.91
721987001,DEO-VOLENTE NUTRITION,V06DB00,POWDER,420,
721987002,DEO-VOLENTE NUTRITION,V06DB00,POWDER,900,
721988001,DEO-VOLENTE NUTRITION,V06DB00,POWDER,420,
721988002,DEO-VOLENTE NUTRITION,V06DB00,POWDER,900,
721989001,DEO-SALVUM MCT NUTRITION,V06DB00,POWDER,420,
721990002,DEO-VOLENTE PLUS NG NUTRITION,V06DB00,POWDER,850,162.23
721990003,DEO-VOLENTE PLUS NG NUTRITION,V06DB00,POWDER,425,104.95
721991002,DEO-VOLENTE PLUS NG NUTRITION,Z01AP02,POWDER,850,162.23
721991003,DEO-VOLENTE PLUS NG NUTRITION,Z01AP02,POWDER,425,104.95
721992001,GNC COQ-10,C01EB09,CAPSULE,30,450.7
721993001,DISC GNC LYCOPENE,V03AX00,CAPSULE,60,306.95
721995001,GNC T/STRENGTH FISH OIL PLUS,C10AX06,CAPSULE,60,615.7
721996001,GNC MEN'S PROSTATE FORMULA,Z01AA05,CAPSULE,60,494.7
721997001,GNC SUPERFOODS SOY ISOFLAVONE,V03AX00,CAPSULE,90,252.69
721998001,GNC HERBAL PLUS GREEN TEA,V03AX00,CAPSULE,100,406.7
722000001,GNC MEN'S HORNY GOAT WEED,A11AA03,CAPSULE,60,373.69
722001001,DISC GNC PREVENTATIVE NUTRIT C,C01EB09,CAPSULE,30,66.93
722002001,DISC GNC CHEWABLE C,A11GA01,CHEW TABLET,90,62.1
722003001,GNC NATURAL BRAND LUTEIN,V06DX00,CAPSULE,60,351.69
722005001,GNC GABA,V03AX00,CAPSULE,90,351.69
722007001,GNC ZINC,A12CB00,TABLET,100,164.69
722008001,GNC NATURAL BRAND PAPAYA ENZYM,V06D000,CHEW TABLET,90,120.69
722009001,TIVICAY,J05AJ03,FILM COATED TABLET,30,1108.8
722010001,LOXOPTIC,S01ED02,OPHTHALMIC DROPS,1,219.12
722012001,STEARNS COUGH PINETAR & HIONEY,R05CA10,SYRUP,50,
722012002,STEARNS COUGH PINETAR & HIONEY,R05CA10,SYRUP,100,27.08
722013001,STEARNS GUAIPHENESIN CHERRY,R05CA03,SYRUP,50,15.26
722013002,STEARNS GUAIPHENESIN CHERRY,R05CA03,SYRUP,100,27.08
722015001,ASPEN BACLOFEN,M03BX01,TABLET,30,238.48
722018001,CETORIN,R06AE09,TABLET,10,34.97
722018002,CETORIN,R06AE09,TABLET,30,104.87
722033001,DISC DBL SODIUM NITROPRU,C02DD01,INFUSION,1,2325
722034001,MY FAVOURITE INSTANT POWER,V06DB00,SACHET,1,
722035001,MY FAVOURITE INSTANT POWER,V06DB00,SACHET,1,
722036001,MY FAVOURITE INSTANT POWER,V06DB00,POWDER,1000,
722036002,MY FAVOURITE INSTANT POWER,V06DB00,POWDER,5000,
722039001,GNC L-TYROSINE,V03AX00,TABLET,60,219.7
722040001,GNC L-ARGININE,V06DX00,CAPSULE,90,241.7
722041001,GNC L-LYSINE,V06DD00,TABLET,90,252.69
722042001,GNC PRO PERFORMANCE WHEY,V06B000,POWDER,1100,483.69
722043001,GNC PRO PERFORMANCE WHEY,V06B000,POWDER,1054,483.69
722045001,AERZIT,R06AX27,FILM COATED TABLET,10,48.45
722045002,AERZIT,R06AX27,FILM COATED TABLET,30,145.34
722046001,IMNOVID,L04AX06,CAPSULE,21,39252.98
722050001,PANAMOR EYE DROPS,S01BC03,OPHTHALMIC DROPS,1,229.74
722051001,SILDENAFIL CITRATE USP,G04BE03,POWDER (GALENICAL),5,1614.04
722055001,BISOPROLOL 5 KIARA,C07AB07,TABLET,30,60.42
722056001,BISOPROLOL 10 KIARA,C07AB07,TABLET,30,104.66
722058001,MEMANTINE UNICHEM,N06DX01,TABLET,60,317.57
722059001,MEMINIST,N06DX01,TABLET,60,358.49
722060001,MINIRIN MELT,H01BA02,MELT TABS,30,838.78
722061001,MINIRIN MELT,H01BA02,MELT TABS,30,1679.2
722062001,DISC NOZOIL MENTHOL,R01AX10,NASAL SPRAY,1,142.57
722063001,OXYREST,G04BD04,TABLET,100,217.4
722064001,OMNICAL,A12AX00,SACHET,30,
722065001,OMNIVITE,A11BA01,CAPSULE,30,
722066001,STELATOPIA CLEANSING,V07AX00,CREAM,200,
722067001,STELATOPIA EMOLLIENT,D02AX00,CREAM,200,
722068001,STELATRIA PURIFYING RECOVERY,D02AX00,CREAM,40,
722069001,VITAMIN BARRIER,D02AX00,CREAM,50,
722069002,VITAMIN BARRIER,D02AX00,CREAM,100,
722070001,STELAKER KERATO REGULATING,D02AX00,CREAM,40,
722071001,DERCOS ENERGISING,V07AX00,SHAMPOO,200,
722072001,DERCOS AMINEXIL PRO WOMEN,D11AX00,KIT,1,
722073001,DERCOS AMINEXIL PRO MEN,D11AX00,KIT,1,
722074001,DERCOS ANTI-DANDRUFF DRY HAIR,V07AX00,SHAMPOO,200,
722075001,DERCOS ANTI-DANDRUFF GREASY,V07AX00,SHAMPOO,200,
722077001,TC-TRODAT-1 (SECTION 21),V090000,KIT,1,12843.04
722078001,ECOCREAM,D02AX00,CREAM,500,79.81
722079001,GNC PRO PERFORMANCE CREATINE,V06DX00,POWDER,250,208.69
722080001,GNC PRO PERFORMANCE L-GLUTAMIN,A16AA03,CAPSULE,90,219.7
722082001,GNC PRO PERFORMANCE L-GLUTAMIN,A16AA03,POWDER,227,274.69
722083001,DISC GNC PRO PERFORMANCE CLA,V03AX00,CAPSULE,90,237.39
722084001,DISC GNC PRO PERFORMANCE WHEYB,V06B000,POWDER,553,280.86
722088001,GNC PRO PERFORMANCE WHEY,V06B000,POWDER,476,263.7
722091001,DISC FEBRAMOL (NAMIBIA),N02BE01,INFUSION,1,
722092001,DISC PRIMALIFE,V06DX00,POWDER,500,
722093001,DISC EAU THERMALE AVENE TRIACN,D02AC00,LOTION,30,188.29
722094001,EAU THERMALE AVENE XERACALM,D02AC00,OIL,400,196.65
722095001,ACYRAX IV,J05AB01,INFUSION,5,547.24
722096001,ABACAVIR AND LAMIVUDINE CIPLA,J05AR02,TABLET,30,651.94
722097001,XERODERM SPF30,D02BA00,CREAM,100,183.49
722098001,XERODERM,D02BA00,CREAM,100,210.43
722099001,ANTI-VIRABAC 200C,Z01AA05,TABLET,25,105.36
722099002,ANTI-VIRABAC 200C,Z01AA05,TABLET,10,46.6
722100001,FLUID IMBALANCE 6C,Z01AA05,TABLET,25,105.36
722100002,FLUID IMBALANCE 6C,Z01AA05,TABLET,10,46.6
722101001,SLEEP 30C,Z01AA05,TABLET,1,105.36
722101002,SLEEP 30C,Z01AA05,TABLET,10,46.6
